date,consumption_MW,temperature_c,hour_sin,hour_cos,month_sin,month_cos,weekday_sin,weekday_cos,rolling_mean_6h,consumption_last_hour,consumption_yesterday,consumption_last_week
2011-01-11 03:00:00,104570,-2.53,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,118285.0,107470.0,102740.0,101710.0
2011-01-11 04:00:00,103200,-2.85,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,113015.0,104570.0,102020.0,100440.0
2011-01-11 05:00:00,103390,-2.85,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,108665.0,103200.0,102850.0,100650.0
2011-01-11 06:00:00,106300,-3.35,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,106260.0,103390.0,106060.0,103700.0
2011-01-11 07:00:00,113590,-3.35,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,106420.0,106300.0,113690.0,110630.0
2011-01-11 08:00:00,125370,-3.35,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,109403.33333333333,113590.0,125740.0,123410.0
2011-01-11 09:00:00,132010,-3.33,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,113976.66666666667,125370.0,133210.0,130400.0
2011-01-11 10:00:00,132790,-4.18,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,118908.33333333333,132010.0,132080.0,131140.0
2011-01-11 11:00:00,133800,-5.05,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,123976.66666666667,132790.0,131590.0,131940.0
2011-01-11 12:00:00,134680,-4.52,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,128706.66666666667,133800.0,130890.0,132570.0
2011-01-11 13:00:00,133690,-4.18,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,132056.66666666666,134680.0,130360.0,132230.0
2011-01-11 14:00:00,133170,-4.02,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,133356.66666666666,133690.0,129090.0,131730.0
2011-01-11 15:00:00,132950,-3.99,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,133513.33333333334,133170.0,129010.0,131440.0
2011-01-11 16:00:00,132260,-4.03,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,133425.0,132950.0,128710.0,130490.0
2011-01-11 17:00:00,132560,-4.02,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,133218.33333333334,132260.0,130110.0,130700.0
2011-01-11 18:00:00,136990,-3.35,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,133603.33333333334,132560.0,136200.0,137050.0
2011-01-11 19:00:00,144020,-3.15,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,135325.0,136990.0,141970.0,145270.0
2011-01-11 20:00:00,142780,-2.95,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,136926.66666666666,144020.0,140180.0,144660.0
2011-01-11 21:00:00,140430,-2.9,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,138173.33333333334,142780.0,138180.0,143120.0
2011-01-11 22:00:00,137390,-3.11,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,139028.33333333334,140430.0,134820.0,140380.0
2011-01-11 23:00:00,131410,-3.11,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,138836.66666666666,137390.0,129490.0,134980.0
2011-01-12 00:00:00,122750,-3.35,0.0,1.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,136463.33333333334,131410.0,120730.0,126000.0
2011-01-12 01:00:00,115100,-3.95,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,131643.33333333334,122750.0,112630.0,118290.0
2011-01-12 02:00:00,110430,-3.95,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,126251.66666666667,115100.0,107470.0,113240.0
2011-01-12 03:00:00,107360,-3.99,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,120740.0,110430.0,104570.0,110620.0
2011-01-12 04:00:00,105930,-4.45,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,115496.66666666667,107360.0,103200.0,109080.0
2011-01-12 05:00:00,105890,-3.95,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,111243.33333333333,105930.0,103390.0,109300.0
2011-01-12 06:00:00,108530,-4.45,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,108873.33333333333,105890.0,106300.0,111940.0
2011-01-12 07:00:00,115510,-4.45,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,108941.66666666667,108530.0,113590.0,118680.0
2011-01-12 08:00:00,127260,-5.05,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,111746.66666666667,115510.0,125370.0,130120.0
2011-01-12 09:00:00,133110,-5.03,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,116038.33333333333,127260.0,132010.0,135800.0
2011-01-12 10:00:00,133640,-5.65,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,120656.66666666667,133110.0,132790.0,135790.0
2011-01-12 11:00:00,133180,-5.65,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,125205.0,133640.0,133800.0,135610.0
2011-01-12 12:00:00,132930,-5.05,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,129271.66666666667,133180.0,134680.0,135840.0
2011-01-12 13:00:00,131350,-5.05,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,131911.66666666666,132930.0,133690.0,135300.0
2011-01-12 14:00:00,130830,-4.45,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,132506.66666666666,131350.0,133170.0,134420.0
2011-01-12 15:00:00,131320,-4.18,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,132208.33333333334,130830.0,132950.0,133740.0
2011-01-12 16:00:00,131540,-2.85,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,131858.33333333334,131320.0,132260.0,132440.0
2011-01-12 17:00:00,131890,-2.25,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,131643.33333333334,131540.0,132560.0,132650.0
2011-01-12 18:00:00,136150,-2.15,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,132180.0,131890.0,136990.0,138260.0
2011-01-12 19:00:00,142720,-2.25,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,134075.0,136150.0,144020.0,143350.0
2011-01-12 20:00:00,141290,-2.25,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,135818.33333333334,142720.0,142780.0,141220.0
2011-01-12 21:00:00,139210,-2.17,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,137133.33333333334,141290.0,140430.0,138610.0
2011-01-12 22:00:00,136060,-2.85,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,137886.66666666666,139210.0,137390.0,135260.0
2011-01-12 23:00:00,130480,-2.95,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,137651.66666666666,136060.0,131410.0,129680.0
2011-01-13 00:00:00,121490,-2.95,0.0,1.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,135208.33333333334,130480.0,122750.0,120620.0
2011-01-13 01:00:00,113480,-3.35,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,130335.0,121490.0,115100.0,112680.0
2011-01-13 02:00:00,108480,-3.35,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,124866.66666666667,113480.0,110430.0,107360.0
2011-01-13 03:00:00,105740,-3.33,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,119288.33333333333,108480.0,107360.0,104180.0
2011-01-13 04:00:00,104050,-3.95,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,113953.33333333333,105740.0,105930.0,102520.0
2011-01-13 05:00:00,104500,-3.95,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,109623.33333333333,104050.0,105890.0,102540.0
2011-01-13 06:00:00,107110,-4.45,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,107226.66666666667,104500.0,108530.0,105220.0
2011-01-13 07:00:00,114190,-4.45,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,107345.0,107110.0,115510.0,112210.0
2011-01-13 08:00:00,126260,-4.45,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,110308.33333333333,114190.0,127260.0,124100.0
2011-01-13 09:00:00,132620,-4.73,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,114788.33333333333,126260.0,133110.0,132360.0
2011-01-13 10:00:00,133150,-5.05,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,119638.33333333333,132620.0,133640.0,133490.0
2011-01-13 11:00:00,133580,-5.05,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,124485.0,133150.0,133180.0,134400.0
2011-01-13 12:00:00,133240,-5.65,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,128840.0,133580.0,132930.0,134260.0
2011-01-13 13:00:00,132680,-5.65,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,131921.66666666666,133240.0,131350.0,133770.0
2011-01-13 14:00:00,130980,-5.65,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,132708.33333333334,132680.0,130830.0,132470.0
2011-01-13 15:00:00,133020,-5.33,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,132775.0,130980.0,131320.0,131120.0
2011-01-13 16:00:00,133100,-4.45,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,132766.66666666666,133020.0,131540.0,129650.0
2011-01-13 17:00:00,133180,-4.45,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,132700.0,133100.0,131890.0,129930.0
2011-01-13 18:00:00,137670,-4.45,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,133438.33333333334,133180.0,136150.0,136070.0
2011-01-13 19:00:00,144550,-4.45,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,135416.66666666666,137670.0,142720.0,144200.0
2011-01-13 20:00:00,143220,-5.65,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,137456.66666666666,144550.0,141290.0,142960.0
2011-01-13 21:00:00,141370,-5.63,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,138848.33333333334,143220.0,139210.0,140990.0
2011-01-13 22:00:00,138500,-6.15,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,139748.33333333334,141370.0,136060.0,137710.0
2011-01-13 23:00:00,133000,-7.25,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,139718.33333333334,138500.0,130480.0,132530.0
2011-01-14 00:00:00,124550,-8.2,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,137531.66666666666,133000.0,121490.0,123880.0
2011-01-14 01:00:00,116430,-9.0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,132845.0,124550.0,113480.0,115820.0
2011-01-14 02:00:00,111730,-9.0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,127596.66666666667,116430.0,108480.0,111320.0
2011-01-14 03:00:00,108810,-8.93,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,122170.0,111730.0,105740.0,108330.0
2011-01-14 04:00:00,107030,-8.35,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,116925.0,108810.0,104050.0,106530.0
2011-01-14 05:00:00,107070,-8.35,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,112603.33333333333,107030.0,104500.0,106520.0
2011-01-14 06:00:00,109160,-8.35,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,110038.33333333333,107070.0,107110.0,109130.0
2011-01-14 07:00:00,115820,-7.85,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,109936.66666666667,109160.0,114190.0,115380.0
2011-01-14 08:00:00,126940,-7.85,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,112471.66666666667,115820.0,126260.0,126650.0
2011-01-14 09:00:00,132540,-7.83,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,116426.66666666667,126940.0,132620.0,134140.0
2011-01-14 10:00:00,133450,-7.25,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,120830.0,132540.0,133150.0,134990.0
2011-01-14 11:00:00,133900,-7.25,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,125301.66666666667,133450.0,133580.0,135520.0
2011-01-14 12:00:00,133860,-6.75,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,129418.33333333333,133900.0,133240.0,135530.0
2011-01-14 13:00:00,132500,-6.75,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,132198.33333333334,133860.0,132680.0,134410.0
2011-01-14 14:00:00,131140,-6.15,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,132898.33333333334,132500.0,130980.0,133230.0
2011-01-14 15:00:00,130680,-5.88,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,132588.33333333334,131140.0,133020.0,134150.0
2011-01-14 16:00:00,130000,-5.05,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,132013.33333333334,130680.0,133100.0,135040.0
2011-01-14 17:00:00,129670,-4.45,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,131308.33333333334,130000.0,133180.0,135580.0
2011-01-14 18:00:00,133360,-3.95,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,131225.0,129670.0,137670.0,140280.0
2011-01-14 19:00:00,139800,-3.2,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,132441.66666666666,133360.0,144550.0,145000.0
2011-01-14 20:00:00,138120,-2.95,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,133605.0,139800.0,143220.0,143610.0
2011-01-14 21:00:00,135530,-2.83,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,134413.33333333334,138120.0,141370.0,141430.0
2011-01-14 22:00:00,132310,-3.95,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,134798.33333333334,135530.0,138500.0,138320.0
